Generation,fitness,metabolic_error,amount_of_dna,nb_coding_rnas,nb_non_coding_rnas,nb_functional_genes,nb_non_functional_genes,nb_mut,nb_switch
7010,1.48164e-51,0.117039,5000,1.00977,14.46,1,0.00976562,0.0507812,0.0507812
7011,1.48164e-51,0.117039,5000,1.00879,14.4668,1,0.00878906,0.0439453,0.0439453
7012,1.48019e-51,0.117054,5000,1.00781,14.416,1,0.0078125,0.0527344,0.0527344
7013,1.48164e-51,0.117039,5000,1.01172,14.4697,1,0.0117188,0.046875,0.046875
7014,1.48019e-51,0.117054,5000,1.01172,14.4785,1,0.0117188,0.0507812,0.0507812
7015,1.48019e-51,0.117073,5000,1.01465,14.5645,0.999023,0.015625,0.0458984,0.0458984
7016,1.48019e-51,0.117073,5000,1.01367,14.5518,0.999023,0.0146484,0.0527344,0.0527344
7017,1.48164e-51,0.117039,5000,1.01465,14.5215,1,0.0146484,0.0341797,0.0341797
7018,1.48164e-51,0.117039,5000,1.0166,14.4902,1,0.0166016,0.0410156,0.0410156
7019,1.48019e-51,0.117073,5000,1.01367,14.5225,0.999023,0.0146484,0.0605469,0.0605469
7020,1.48019e-51,0.117054,5000,1.00879,14.541,1,0.00878906,0.0566406,0.0566406
7021,1.48019e-51,0.117073,5000,1.00879,14.5664,0.999023,0.00976562,0.0507812,0.0507812
7022,1.48164e-51,0.117039,5000,1.00488,14.5928,1,0.00488281,0.0439453,0.0439453
7023,1.48164e-51,0.117039,5000,1.00391,14.5967,1,0.00390625,0.0507812,0.0507812
7024,1.48019e-51,0.117054,5000,1.00586,14.5869,1,0.00585938,0.0429688,0.0429688
7025,1.48019e-51,0.117073,5000,1.01074,14.6045,0.999023,0.0117188,0.0488281,0.0488281
7026,1.48164e-51,0.117039,5000,1.0127,14.6602,1,0.0126953,0.0478516,0.0478516
7027,1.48164e-51,0.117039,5000,1.00977,14.6553,1,0.00976562,0.0488281,0.0488281
7028,1.48164e-51,0.117039,5000,1.00879,14.6523,1,0.00878906,0.0527344,0.0527344
7029,1.47875e-51,0.117082,5000,1.00781,14.6738,1,0.0078125,0.0507812,0.0507812
7030,1.48164e-51,0.117039,5000,1.00781,14.6797,1,0.0078125,0.0439453,0.0439453
7031,1.47875e-51,0.117069,5000,1.00781,14.7266,1,0.0078125,0.0400391,0.0400391
7032,1.48019e-51,0.117054,5000,1.00879,14.7129,1,0.00878906,0.0478516,0.0478516
7033,1.48164e-51,0.117039,5000,1.00879,14.7578,1,0.00878906,0.0644531,0.0644531
7034,1.48164e-51,0.117039,5000,1.00684,14.75,1,0.00683594,0.0498047,0.0498047
7035,1.48019e-51,0.117068,5000,1.00293,14.7031,1,0.00292969,0.0458984,0.0458984
7036,1.48164e-51,0.117039,5000,1.00195,14.6992,1,0.00195312,0.0449219,0.0449219
7037,1.48019e-51,0.117073,5000,1.00293,14.7285,0.999023,0.00390625,0.0634766,0.0634766
7038,1.48019e-51,0.117054,5000,1.00488,14.6973,1,0.00488281,0.0507812,0.0507812
7039,1.48019e-51,0.117061,5000,1.00391,14.6631,1,0.00390625,0.0478516,0.0478516
7040,1.48019e-51,0.117073,5000,1.00684,14.6768,0.999023,0.0078125,0.0517578,0.0517578
7041,1.48019e-51,0.117073,5000,1.00586,14.6748,0.999023,0.00683594,0.0527344,0.0527344
7042,1.48019e-51,0.117054,5000,1.00391,14.6943,1,0.00390625,0.0576172,0.0576172
7043,1.48164e-51,0.117039,5000,1.00391,14.7012,1,0.00390625,0.0361328,0.0361328
7044,1.48019e-51,0.117054,5000,1.00391,14.7559,1,0.00390625,0.0458984,0.0458984
7045,1.48019e-51,0.117054,5000,1.00488,14.7861,1,0.00488281,0.0527344,0.0527344
7046,1.48164e-51,0.117039,5000,1.00684,14.7871,1,0.00683594,0.0410156,0.0410156
7047,1.48019e-51,0.117067,5000,1.00586,14.7676,1,0.00585938,0.0400391,0.0400391
7048,1.48164e-51,0.117039,5000,1.00488,14.791,1,0.00488281,0.0419922,0.0419922
7049,1.48019e-51,0.117073,5000,1.00586,14.8037,0.999023,0.00683594,0.0527344,0.0527344
7050,1.48019e-51,0.117054,5000,1.00293,14.834,1,0.00292969,0.0527344,0.0527344
7051,1.48164e-51,0.117039,5000,1.00195,14.8613,1,0.00195312,0.0419922,0.0419922
7052,1.48164e-51,0.117039,5000,1.00195,14.8828,1,0.00195312,0.0429688,0.0429688
7053,1.48019e-51,0.117054,5000,1.00195,14.9336,1,0.00195312,0.0576172,0.0576172
7054,1.48164e-51,0.117039,5000,1.00098,14.959,1,0.000976562,0.0498047,0.0498047
7055,1.47875e-51,0.117088,5000,1,14.9619,0.999023,0.000976562,0.0576172,0.0576172
7056,1.48164e-51,0.117039,5000,1.00098,14.9648,1,0.000976562,0.046875,0.046875
7057,1.48164e-51,0.117039,5000,1.00098,14.9717,1,0.000976562,0.0478516,0.0478516
7058,1.48164e-51,0.117039,5000,1.00098,14.9873,1,0.000976562,0.0419922,0.0419922
7059,1.48164e-51,0.117039,5000,1,14.9678,1,0,0.046875,0.046875
7060,1.48019e-51,0.117073,5000,0.999023,14.9688,0.999023,0,0.0507812,0.0507812
7061,1.48164e-51,0.117039,5000,1,14.957,1,0,0.0478516,0.0478516
7062,1.48019e-51,0.117054,5000,1,14.9355,1,0,0.0644531,0.0644531
7063,1.48019e-51,0.117061,5000,1,14.9355,1,0,0.0498047,0.0498047
7064,1.48019e-51,0.117073,5000,0.999023,14.9121,0.999023,0,0.0488281,0.0488281
7065,1.48164e-51,0.117039,5000,1,14.9316,1,0,0.0439453,0.0439453
7066,1.48164e-51,0.117039,5000,1,14.9902,1,0,0.0390625,0.0390625
7067,1.48164e-51,0.117039,5000,1,14.9502,1,0,0.0576172,0.0576172
7068,1.48164e-51,0.117039,5000,1,14.9766,1,0,0.0595703,0.0595703
7069,1.48164e-51,0.117039,5000,1,15.0195,1,0,0.0478516,0.0478516
7070,1.48019e-51,0.117054,5000,1,14.9619,1,0,0.0537109,0.0537109
7071,1.48019e-51,0.117068,5000,1,14.9648,1,0,0.0429688,0.0429688
7072,1.48164e-51,0.117039,5000,1,14.9746,1,0,0.0498047,0.0498047
7073,1.48164e-51,0.117039,5000,1,15.001,1,0,0.0517578,0.0517578
7074,1.48019e-51,0.117073,5000,0.999023,14.9902,0.999023,0,0.0488281,0.0488281
7075,1.48019e-51,0.117073,5000,0.999023,15.0303,0.999023,0,0.0371094,0.0371094
7076,1.48164e-51,0.117039,5000,1,15.0068,1,0,0.0585938,0.0585938
7077,1.48019e-51,0.117073,5000,0.999023,15.0244,0.999023,0,0.0517578,0.0517578
7078,1.48019e-51,0.117054,5000,1,15.0361,1,0,0.0605469,0.0605469
7079,1.48019e-51,0.117054,5000,1,15.0303,1,0,0.0566406,0.0566406
7080,1.48164e-51,0.117039,5000,1,15.0811,1,0,0.0546875,0.0546875
7081,1.48164e-51,0.117039,5000,1,15.084,1,0,0.0507812,0.0507812
7082,1.48019e-51,0.117054,5000,1,15.085,1,0,0.046875,0.046875
7083,1.48019e-51,0.117054,5000,1,15.0732,1,0,0.0488281,0.0488281
7084,1.48019e-51,0.117073,5000,0.999023,15.0801,0.999023,0,0.0527344,0.0527344
7085,1.48164e-51,0.117039,5000,1,15.0742,1,0,0.0439453,0.0439453
7086,1.48019e-51,0.117054,5000,1,15.0527,1,0,0.0419922,0.0419922
7087,1.48164e-51,0.117039,5000,1,15.0459,1,0,0.046875,0.046875
7088,1.47875e-51,0.117097,5000,1,15.0352,1,0,0.0556641,0.0556641
7089,1.48164e-51,0.117039,5000,1,15.0488,1,0,0.0585938,0.0585938
7090,1.48164e-51,0.117039,5000,1,15.0273,1,0,0.0488281,0.0488281
7091,1.48019e-51,0.117081,5000,1,15.0059,1,0,0.0625,0.0625
7092,1.48164e-51,0.117039,5000,1,14.9805,1,0,0.0439453,0.0439453
7093,1.48019e-51,0.117054,5000,1,14.9678,1,0,0.0429688,0.0429688
7094,1.48164e-51,0.117039,5000,1,14.9746,1,0,0.0585938,0.0585938
7095,1.48164e-51,0.117039,5000,1,15.0156,1,0,0.046875,0.046875
7096,1.48164e-51,0.117039,5000,1,15.0098,1,0,0.0449219,0.0449219
7097,1.48164e-51,0.117039,5000,1,14.998,1,0,0.0400391,0.0400391
7098,1.48164e-51,0.117039,5000,1,14.9854,1,0,0.0488281,0.0488281
7099,1.48164e-51,0.117039,5000,1,15.0029,1,0,0.0546875,0.0546875
7100,1.48164e-51,0.117039,5000,1,14.9912,1,0,0.0576172,0.0576172
7101,1.48019e-51,0.117067,5000,1,15.0195,1,0,0.0498047,0.0498047
7102,1.48164e-51,0.117039,5000,1,15.0215,1,0,0.0546875,0.0546875
7103,1.48164e-51,0.117039,5000,1,14.9609,1,0,0.0419922,0.0419922
7104,1.48019e-51,0.117054,5000,1,14.9932,1,0,0.0478516,0.0478516
7105,1.47875e-51,0.117088,5000,0.999023,15.0371,0.999023,0,0.0654297,0.0654297
7106,1.48164e-51,0.117039,5000,1,15.0225,1,0,0.0595703,0.0595703
7107,1.48164e-51,0.117039,5000,1,15.0029,1,0,0.0419922,0.0419922
7108,1.48164e-51,0.117039,5000,1,14.9932,1,0,0.0478516,0.0478516
7109,1.48164e-51,0.117039,5000,1,14.958,1,0,0.0439453,0.0439453
7110,1.48164e-51,0.117039,5000,1,14.9297,1,0,0.0634766,0.0634766
7111,1.48164e-51,0.117039,5000,1,14.9434,1,0,0.0585938,0.0585938
7112,1.48019e-51,0.117061,5000,1,14.9141,1,0,0.0693359,0.0693359
7113,1.48019e-51,0.117073,5000,1,14.915,0.999023,0.000976562,0.0498047,0.0498047
7114,1.48019e-51,0.117073,5000,0.999023,14.9463,0.999023,0,0.0527344,0.0527344
7115,1.48019e-51,0.117073,5000,0.999023,14.9727,0.999023,0,0.0556641,0.0556641
7116,1.48019e-51,0.117073,5000,0.999023,14.9502,0.999023,0,0.0537109,0.0537109
7117,1.4773e-51,0.117123,5000,0.999023,14.9502,0.999023,0.000976562,0.0410156,0.0410156
7118,1.47875e-51,0.117069,5000,1.00098,14.9297,1,0.000976562,0.0488281,0.0488281
7119,1.48019e-51,0.117073,5000,1,14.8721,0.999023,0.000976562,0.0673828,0.0673828
7120,1.48164e-51,0.117039,5000,1,14.835,1,0,0.0556641,0.0556641
7121,1.48164e-51,0.117039,5000,1,14.7754,1,0,0.0478516,0.0478516
7122,1.48164e-51,0.117039,5000,1,14.7725,1,0,0.0478516,0.0478516
7123,1.48164e-51,0.117039,5000,1,14.751,1,0,0.0546875,0.0546875
7124,1.48019e-51,0.117054,5000,1,14.7588,1,0,0.0556641,0.0556641
7125,1.48164e-51,0.117039,5000,1,14.75,1,0,0.0585938,0.0585938
7126,1.48019e-51,0.117073,5000,0.999023,14.7939,0.999023,0,0.0566406,0.0566406
7127,1.48164e-51,0.117039,5000,1,14.8096,1,0,0.0546875,0.0546875
7128,1.48164e-51,0.117039,5000,1,14.8203,1,0,0.0507812,0.0507812
7129,1.48019e-51,0.117054,5000,1,14.8311,1,0,0.046875,0.046875
7130,1.48164e-51,0.117039,5000,1,14.8408,1,0,0.0458984,0.0458984
7131,1.48164e-51,0.117039,5000,1,14.8193,1,0,0.0458984,0.0458984
7132,1.48164e-51,0.117039,5000,1,14.7354,1,0,0.0576172,0.0576172
7133,1.48019e-51,0.117054,5000,1,14.7637,1,0,0.0566406,0.0566406
7134,1.48019e-51,0.117054,5000,1,14.7998,1,0,0.0615234,0.0615234
7135,1.48075e-51,0.11704,5000,1.00098,14.8242,1,0.000976562,0.0566406,0.0566406
7136,1.47985e-51,0.117041,5000,1,14.8486,1,0,0.0458984,0.0458984
7137,1.47785e-51,0.117089,5000,0.999023,14.8281,0.999023,0,0.0410156,0.0410156
7138,1.47785e-51,0.11707,5000,1,14.8389,1,0,0.0498047,0.0498047
7139,1.47896e-51,0.117042,5000,1,14.8291,1,0,0.0527344,0.0527344
7140,1.48164e-51,0.117039,5000,1,14.8252,1,0,0.0458984,0.0458984
7141,1.48019e-51,0.117073,5000,0.999023,14.8203,0.999023,0,0.0429688,0.0429688
7142,1.48019e-51,0.117073,5000,0.999023,14.7959,0.999023,0,0.0498047,0.0498047
7143,1.48019e-51,0.117073,5000,0.999023,14.7764,0.999023,0,0.0537109,0.0537109
7144,1.4793e-51,0.117074,5000,1,14.7764,0.999023,0.000976562,0.0478516,0.0478516
7145,1.48019e-51,0.117073,5000,0.999023,14.7646,0.999023,0,0.0488281,0.0488281
7146,1.48019e-51,0.117073,5000,0.999023,14.7275,0.999023,0,0.0498047,0.0498047
7147,1.48019e-51,0.117054,5000,1,14.7354,1,0,0.0527344,0.0527344
7148,1.48164e-51,0.117039,5000,1,14.7373,1,0,0.0419922,0.0419922
7149,1.48019e-51,0.117073,5000,0.999023,14.752,0.999023,0,0.0527344,0.0527344
7150,1.48019e-51,0.117054,5000,1,14.751,1,0,0.0644531,0.0644531
7151,1.48164e-51,0.117039,5000,1,14.7734,1,0,0.0546875,0.0546875
7152,1.48164e-51,0.117039,5000,1,14.7646,1,0,0.0478516,0.0478516
7153,1.48019e-51,0.117054,5000,1,14.7871,1,0,0.0664062,0.0664062
7154,1.48164e-51,0.117039,5000,1,14.7949,1,0,0.0400391,0.0400391
7155,1.48164e-51,0.117039,5000,1,14.7412,1,0,0.0351562,0.0351562
7156,1.48164e-51,0.117039,5000,1,14.7197,1,0,0.0478516,0.0478516
7157,1.48164e-51,0.117039,5000,1,14.6416,1,0,0.0488281,0.0488281
7158,1.48164e-51,0.117039,5000,1,14.6797,1,0,0.0410156,0.0410156
7159,1.48019e-51,0.117073,5000,0.999023,14.6729,0.999023,0,0.0625,0.0625
7160,1.48164e-51,0.117039,5000,1,14.6641,1,0,0.0576172,0.0576172
7161,1.48019e-51,0.117073,5000,1,14.6025,0.999023,0.000976562,0.0332031,0.0332031
7162,1.48019e-51,0.117054,5000,1,14.5996,1,0,0.0517578,0.0517578
7163,1.48164e-51,0.117039,5000,1,14.6465,1,0,0.0488281,0.0488281
7164,1.48164e-51,0.117039,5000,1,14.626,1,0,0.0498047,0.0498047
7165,1.48164e-51,0.117039,5000,1,14.5762,1,0,0.0439453,0.0439453
7166,1.48164e-51,0.117039,5000,1,14.6377,1,0,0.0585938,0.0585938
7167,1.48019e-51,0.117073,5000,1,14.6631,1,0.000976562,0.046875,0.046875
7168,1.48019e-51,0.117073,5000,0.999023,14.6602,0.999023,0,0.0566406,0.0566406
7169,1.48164e-51,0.117039,5000,1,14.625,1,0,0.0507812,0.0507812
7170,1.48164e-51,0.117039,5000,1,14.6699,1,0,0.0585938,0.0585938
7171,1.48164e-51,0.117039,5000,1,14.6826,1,0,0.0527344,0.0527344
7172,1.48019e-51,0.117073,5000,0.999023,14.7051,0.999023,0,0.0605469,0.0605469
7173,1.48019e-51,0.117067,5000,1,14.707,1,0,0.0410156,0.0410156
7174,1.48019e-51,0.117073,5000,0.999023,14.6914,0.999023,0,0.0351562,0.0351562
7175,1.48019e-51,0.117073,5000,0.999023,14.7471,0.999023,0,0.0400391,0.0400391
7176,1.48164e-51,0.117039,5000,1,14.7002,1,0,0.0458984,0.0458984
7177,1.48164e-51,0.117039,5000,1,14.6494,1,0,0.0556641,0.0556641
7178,1.48164e-51,0.117039,5000,1,14.666,1,0,0.0498047,0.0498047
7179,1.48164e-51,0.117039,5000,1,14.6641,1,0,0.0566406,0.0566406
7180,1.48164e-51,0.117039,5000,1,14.6133,1,0,0.0576172,0.0576172
7181,1.48164e-51,0.117039,5000,1,14.542,1,0,0.0478516,0.0478516
7182,1.48019e-51,0.117054,5000,1,14.6377,1,0,0.0527344,0.0527344
7183,1.48164e-51,0.117039,5000,1,14.6133,1,0,0.0439453,0.0439453
7184,1.48019e-51,0.117073,5000,0.999023,14.6152,0.999023,0,0.0410156,0.0410156
7185,1.48164e-51,0.117039,5000,1,14.5996,1,0,0.0527344,0.0527344
7186,1.47875e-51,0.117069,5000,1,14.6123,1,0,0.0488281,0.0488281
7187,1.48019e-51,0.117073,5000,0.999023,14.5928,0.999023,0,0.0390625,0.0390625
7188,1.48019e-51,0.117054,5000,1,14.5547,1,0,0.0488281,0.0488281
7189,1.48019e-51,0.117067,5000,1,14.5273,1,0,0.0439453,0.0439453
7190,1.48164e-51,0.117039,5000,1,14.5361,1,0,0.0341797,0.0341797
7191,1.48164e-51,0.117039,5000,1,14.5664,1,0,0.0439453,0.0439453
7192,1.48164e-51,0.117039,5000,1,14.6143,1,0,0.0449219,0.0449219
7193,1.48019e-51,0.117073,5000,0.999023,14.6191,0.999023,0,0.046875,0.046875
7194,1.48164e-51,0.117039,5000,1,14.6016,1,0,0.0566406,0.0566406
7195,1.48019e-51,0.117054,5000,1,14.5938,1,0,0.0527344,0.0527344
7196,1.48019e-51,0.117073,5000,1,14.6074,1,0.000976562,0.0527344,0.0527344
7197,1.48019e-51,0.117054,5000,1,14.6445,1,0,0.0654297,0.0654297
7198,1.48164e-51,0.117039,5000,1,14.6172,1,0,0.0400391,0.0400391
7199,1.48164e-51,0.117039,5000,1,14.6055,1,0,0.046875,0.046875
7200,1.48019e-51,0.117073,5000,0.999023,14.541,0.999023,0,0.0498047,0.0498047
7201,1.48164e-51,0.117039,5000,1,14.501,1,0,0.0517578,0.0517578
7202,1.48164e-51,0.117039,5000,1,14.4297,1,0,0.0390625,0.0390625
7203,1.48164e-51,0.117039,5000,1,14.417,1,0,0.0390625,0.0390625
7204,1.48019e-51,0.117054,5000,1,14.3945,1,0,0.0488281,0.0488281
7205,1.48019e-51,0.117073,5000,0.999023,14.4297,0.999023,0,0.0439453,0.0439453
7206,1.48164e-51,0.117039,5000,1,14.4717,1,0,0.0517578,0.0517578
7207,1.48164e-51,0.117039,5000,1,14.4688,1,0,0.0498047,0.0498047
7208,1.48164e-51,0.117039,5000,1,14.4824,1,0,0.0410156,0.0410156
7209,1.48164e-51,0.117039,5000,1,14.5059,1,0,0.0449219,0.0449219
7210,1.48075e-51,0.11704,5000,1,14.5264,1,0,0.0488281,0.0488281
7211,1.48019e-51,0.117054,5000,1,14.541,1,0,0.0537109,0.0537109
7212,1.48164e-51,0.117039,5000,1,14.499,1,0,0.0449219,0.0449219
7213,1.48019e-51,0.117054,5000,1,14.5195,1,0,0.0429688,0.0429688
7214,1.48019e-51,0.117073,5000,0.999023,14.5498,0.999023,0,0.0419922,0.0419922
7215,1.48164e-51,0.117039,5000,1,14.5479,1,0,0.0429688,0.0429688
7216,1.48164e-51,0.117039,5000,1,14.5996,1,0,0.0527344,0.0527344
7217,1.48164e-51,0.117039,5000,1,14.584,1,0,0.0537109,0.0537109
7218,1.48164e-51,0.117039,5000,1,14.5811,1,0,0.046875,0.046875
7219,1.48019e-51,0.117073,5000,0.999023,14.5527,0.999023,0,0.046875,0.046875
7220,1.48164e-51,0.117039,5000,1,14.5645,1,0,0.0429688,0.0429688
7221,1.47875e-51,0.117103,5000,1,14.5615,1,0,0.046875,0.046875
7222,1.47875e-51,0.117108,5000,0.998047,14.5977,0.998047,0,0.0644531,0.0644531
7223,1.47585e-51,0.117138,5000,0.998047,14.5518,0.998047,0,0.0703125,0.0703125
7224,1.48164e-51,0.117039,5000,1,14.5801,1,0,0.0488281,0.0488281
7225,1.48164e-51,0.117039,5000,1,14.5908,1,0,0.0537109,0.0537109
7226,1.48164e-51,0.117039,5000,1,14.6016,1,0,0.0517578,0.0517578
7227,1.48164e-51,0.117039,5000,1,14.543,1,0,0.0498047,0.0498047
7228,1.48164e-51,0.117039,5000,1,14.4902,1,0,0.0400391,0.0400391
7229,1.48019e-51,0.117073,5000,0.999023,14.4736,0.999023,0,0.0498047,0.0498047
7230,1.48164e-51,0.117039,5000,1,14.4004,1,0,0.0458984,0.0458984
7231,1.48164e-51,0.117039,5000,1,14.3594,1,0,0.0527344,0.0527344
7232,1.48164e-51,0.117039,5000,1,14.3496,1,0,0.0429688,0.0429688
7233,1.48164e-51,0.117039,5000,1,14.3545,1,0,0.0371094,0.0371094
7234,1.48164e-51,0.117039,5000,1,14.3896,1,0,0.0517578,0.0517578
7235,1.47875e-51,0.117088,5000,1,14.4199,0.999023,0.000976562,0.0429688,0.0429688
7236,1.4773e-51,0.117123,5000,0.998047,14.3428,0.998047,0,0.0517578,0.0517578
7237,1.48164e-51,0.117039,5000,1,14.3809,1,0,0.0605469,0.0605469
7238,1.48164e-51,0.117039,5000,1,14.3281,1,0,0.0478516,0.0478516
7239,1.48164e-51,0.117039,5000,1,14.3193,1,0,0.0400391,0.0400391
7240,1.48164e-51,0.117039,5000,1,14.3057,1,0,0.0429688,0.0429688
7241,1.48164e-51,0.117039,5000,1,14.2949,1,0,0.0595703,0.0595703
7242,1.48019e-51,0.117054,5000,1,14.2734,1,0,0.0439453,0.0439453
7243,1.48164e-51,0.117039,5000,1,14.2529,1,0,0.0566406,0.0566406
7244,1.48164e-51,0.117039,5000,1,14.1582,1,0,0.0488281,0.0488281
7245,1.48164e-51,0.117039,5000,1,14.2002,1,0,0.0478516,0.0478516
7246,1.48164e-51,0.117039,5000,1,14.1553,1,0,0.0371094,0.0371094
7247,1.48019e-51,0.117054,5000,1,14.1641,1,0,0.0498047,0.0498047
7248,1.48164e-51,0.117039,5000,1,14.1973,1,0,0.0449219,0.0449219
7249,1.48164e-51,0.117039,5000,1,14.1406,1,0,0.0419922,0.0419922
7250,1.48164e-51,0.117039,5000,1,14.1543,1,0,0.0439453,0.0439453
7251,1.48164e-51,0.117039,5000,1,14.127,1,0,0.0517578,0.0517578
7252,1.48019e-51,0.117073,5000,0.999023,14.1357,0.999023,0,0.0429688,0.0429688
7253,1.47875e-51,0.117108,5000,0.998047,14.1709,0.998047,0,0.0439453,0.0439453
7254,1.48164e-51,0.117039,5000,1,14.1201,1,0,0.0478516,0.0478516
7255,1.48164e-51,0.117039,5000,1,14.1191,1,0,0.0527344,0.0527344
7256,1.48019e-51,0.117073,5000,0.999023,14.0928,0.999023,0,0.046875,0.046875
7257,1.4793e-51,0.117055,5000,1,14.1396,1,0,0.0556641,0.0556641
7258,1.4784e-51,0.117075,5000,0.999023,14.1436,0.999023,0,0.0429688,0.0429688
7259,1.48075e-51,0.11704,5000,1,14.123,1,0,0.0517578,0.0517578
7260,1.48164e-51,0.117039,5000,1,14.0986,1,0,0.046875,0.046875
7261,1.48164e-51,0.117039,5000,1,14.0488,1,0,0.0546875,0.0546875
7262,1.48164e-51,0.117039,5000,1,14.0166,1,0,0.0390625,0.0390625
7263,1.48164e-51,0.117039,5000,1,14.0186,1,0,0.0517578,0.0517578
7264,1.48164e-51,0.117039,5000,1,13.9717,1,0,0.0429688,0.0429688
7265,1.48164e-51,0.117039,5000,1,14.0762,1,0,0.0556641,0.0556641
7266,1.48019e-51,0.117054,5000,1,14.0967,1,0,0.0419922,0.0419922
7267,1.48164e-51,0.117039,5000,1,14.085,1,0,0.0527344,0.0527344
7268,1.48164e-51,0.117039,5000,1,14.123,1,0,0.0527344,0.0527344
7269,1.48164e-51,0.117039,5000,1,14.1104,1,0,0.0351562,0.0351562
7270,1.48164e-51,0.117039,5000,1,14.1602,1,0,0.0488281,0.0488281
7271,1.48019e-51,0.117067,5000,1,14.166,1,0,0.0390625,0.0390625
7272,1.48164e-51,0.117039,5000,1,14.1523,1,0,0.0429688,0.0429688
7273,1.48164e-51,0.117039,5000,1,14.2188,1,0,0.0527344,0.0527344
7274,1.47875e-51,0.117102,5000,0.999023,14.21,0.999023,0,0.0390625,0.0390625
7275,1.48164e-51,0.117039,5000,1,14.1738,1,0,0.0566406,0.0566406
7276,1.48019e-51,0.117054,5000,1,14.1885,1,0,0.0439453,0.0439453
7277,1.48164e-51,0.117039,5000,1,14.1553,1,0,0.0458984,0.0458984
7278,1.48164e-51,0.117039,5000,1,14.1299,1,0,0.0585938,0.0585938
7279,1.48164e-51,0.117039,5000,1,14.0898,1,0,0.0498047,0.0498047
7280,1.48164e-51,0.117039,5000,1,14.082,1,0,0.0595703,0.0595703
7281,1.48164e-51,0.117039,5000,1,14.1055,1,0,0.0507812,0.0507812
7282,1.48019e-51,0.117073,5000,0.999023,14.1133,0.999023,0,0.0537109,0.0537109
7283,1.48164e-51,0.117039,5000,1.00098,14.085,1,0.000976562,0.0429688,0.0429688
7284,1.48019e-51,0.117073,5000,1,14.1084,0.999023,0.000976562,0.0458984,0.0458984
7285,1.47875e-51,0.117088,5000,1.00098,14.1133,0.999023,0.00195312,0.0585938,0.0585938
7286,1.48164e-51,0.117039,5000,1.00293,14.1104,1,0.00292969,0.0585938,0.0585938
7287,1.48019e-51,0.117067,5000,1.00293,14.0986,1,0.00292969,0.0527344,0.0527344
7288,1.48164e-51,0.117039,5000,1.00684,14.0859,1,0.00683594,0.0566406,0.0566406
7289,1.48019e-51,0.117054,5000,1.00977,14.0537,1,0.00976562,0.0439453,0.0439453
7290,1.48019e-51,0.117073,5000,1.00684,14.0264,0.999023,0.0078125,0.0527344,0.0527344
7291,1.48164e-51,0.117039,5000,1.00879,14.0371,1,0.00878906,0.0625,0.0625
7292,1.48164e-51,0.117039,5000,1.01172,13.9941,1,0.0117188,0.0488281,0.0488281
7293,1.48164e-51,0.117039,5000,1.01074,14.0254,1,0.0107422,0.0410156,0.0410156
7294,1.48164e-51,0.117039,5000,1.01074,13.9834,1,0.0107422,0.0507812,0.0507812
7295,1.48164e-51,0.117039,5000,1.01367,13.9023,1,0.0136719,0.0488281,0.0488281
7296,1.48019e-51,0.117054,5000,1.01562,13.9062,1,0.015625,0.0458984,0.0458984
7297,1.48019e-51,0.117073,5000,1.01172,13.9482,0.999023,0.0126953,0.0449219,0.0449219
7298,1.48164e-51,0.117039,5000,1.01074,13.9375,1,0.0107422,0.0537109,0.0537109
7299,1.48164e-51,0.117039,5000,1.00977,13.8633,1,0.00976562,0.0517578,0.0517578
7300,1.48164e-51,0.117039,5000,1.00684,13.792,1,0.00683594,0.0654297,0.0654297
7301,1.48164e-51,0.117039,5000,1.00781,13.8311,1,0.0078125,0.0537109,0.0537109
7302,1.48164e-51,0.117039,5000,1.00684,13.8516,1,0.00683594,0.0478516,0.0478516
7303,1.48164e-51,0.117039,5000,1.00684,13.8604,1,0.00683594,0.0517578,0.0517578
7304,1.48164e-51,0.117039,5000,1.00781,13.8525,1,0.0078125,0.0507812,0.0507812
7305,1.48164e-51,0.117039,5000,1.00781,13.8301,1,0.0078125,0.0429688,0.0429688
7306,1.48019e-51,0.117067,5000,1.00391,13.8564,1,0.00390625,0.0683594,0.0683594
7307,1.4773e-51,0.117103,5000,1.00391,13.8359,0.999023,0.00488281,0.0625,0.0625
7308,1.48019e-51,0.117073,5000,1.00098,13.9219,0.999023,0.00195312,0.0429688,0.0429688
7309,1.48019e-51,0.117054,5000,1.00098,13.918,1,0.000976562,0.0361328,0.0361328
7310,1.48019e-51,0.117054,5000,1,13.9512,1,0,0.0478516,0.0478516
7311,1.48019e-51,0.117073,5000,0.999023,13.8848,0.999023,0,0.0439453,0.0439453
7312,1.48164e-51,0.117039,5000,1,13.833,1,0,0.0566406,0.0566406
7313,1.48019e-51,0.117061,5000,1,13.8613,1,0,0.0449219,0.0449219
7314,1.47875e-51,0.117108,5000,0.999023,13.7998,0.998047,0.000976562,0.0458984,0.0458984
7315,1.48164e-51,0.117039,5000,1,13.7627,1,0,0.0429688,0.0429688
7316,1.48164e-51,0.117039,5000,1,13.8271,1,0,0.0517578,0.0517578
7317,1.48164e-51,0.117039,5000,1,13.8301,1,0,0.046875,0.046875
7318,1.48019e-51,0.117068,5000,1,13.8516,1,0,0.0419922,0.0419922
7319,1.48164e-51,0.117039,5000,1,13.8506,1,0,0.0527344,0.0527344
7320,1.48164e-51,0.117039,5000,1,13.8604,1,0,0.0537109,0.0537109
7321,1.48164e-51,0.117039,5000,1,13.9414,1,0,0.0507812,0.0507812
