Generation,fitness,metabolic_error,amount_of_dna,nb_coding_rnas,nb_non_coding_rnas,nb_functional_genes,nb_non_functional_genes,nb_mut,nb_switch
3294,1.48164e-51,0.117039,5000,1.56738,16.0967,1,0.567383,0.0585938,0.0585938
3295,1.48164e-51,0.117039,5000,1.56445,16.0566,1,0.564453,0.0429688,0.0429688
3296,1.48019e-51,0.117073,5000,1.54688,15.8975,0.999023,0.547852,0.0371094,0.0371094
3297,1.48164e-51,0.117039,5000,1.55176,15.832,1,0.551758,0.0439453,0.0439453
3298,1.48164e-51,0.117039,5000,1.54102,15.7725,1,0.541016,0.0488281,0.0488281
3299,1.48164e-51,0.117039,5000,1.53223,15.7051,1,0.532227,0.0576172,0.0576172
3300,1.48019e-51,0.117067,5000,1.51367,15.7461,1,0.513672,0.0537109,0.0537109
3301,1.48164e-51,0.117039,5000,1.5166,15.6494,1,0.516602,0.0478516,0.0478516
3302,1.48164e-51,0.117039,5000,1.51074,15.5947,1,0.510742,0.046875,0.046875
3303,1.48019e-51,0.117054,5000,1.51562,15.6299,1,0.515625,0.0458984,0.0458984
3304,1.48164e-51,0.117039,5000,1.50293,15.5029,1,0.50293,0.0478516,0.0478516
3305,1.48164e-51,0.117039,5000,1.50488,15.4102,1,0.504883,0.0595703,0.0595703
3306,1.48164e-51,0.117039,5000,1.5127,15.4326,1,0.512695,0.0546875,0.0546875
3307,1.48164e-51,0.117039,5000,1.52734,15.4863,1,0.527344,0.0654297,0.0654297
3308,1.48164e-51,0.117039,5000,1.4834,15.3887,1,0.483398,0.0449219,0.0449219
3309,1.48164e-51,0.117039,5000,1.48633,15.3857,1,0.486328,0.0595703,0.0595703
3310,1.48164e-51,0.117039,5000,1.49902,15.4102,1,0.499023,0.046875,0.046875
3311,1.47875e-51,0.117088,5000,1.49512,15.4658,0.999023,0.496094,0.046875,0.046875
3312,1.48019e-51,0.117073,5000,1.49707,15.4336,0.999023,0.498047,0.0429688,0.0429688
3313,1.48019e-51,0.117073,5000,1.48828,15.3975,0.999023,0.489258,0.046875,0.046875
3314,1.48164e-51,0.117039,5000,1.48926,15.4697,1,0.489258,0.046875,0.046875
3315,1.48164e-51,0.117039,5000,1.51367,15.6045,1,0.513672,0.0488281,0.0488281
3316,1.4793e-51,0.117055,5000,1.50586,15.5693,1,0.505859,0.046875,0.046875
3317,1.48164e-51,0.117039,5000,1.51465,15.5215,1,0.514648,0.0449219,0.0449219
3318,1.48164e-51,0.117039,5000,1.51367,15.5244,1,0.513672,0.0566406,0.0566406
3319,1.48019e-51,0.117073,5000,1.53516,15.5771,0.999023,0.536133,0.0703125,0.0703125
3320,1.48164e-51,0.117039,5000,1.54004,15.6084,1,0.540039,0.0546875,0.0546875
3321,1.48164e-51,0.117039,5000,1.52832,15.5312,1,0.52832,0.046875,0.046875
3322,1.48164e-51,0.117039,5000,1.52734,15.5605,1,0.527344,0.0507812,0.0507812
3323,1.4773e-51,0.117084,5000,1.53223,15.499,1,0.532227,0.0537109,0.0537109
3324,1.48164e-51,0.117039,5000,1.53418,15.4482,1,0.53418,0.0664062,0.0664062
3325,1.48019e-51,0.117073,5000,1.52832,15.5273,0.999023,0.529297,0.0527344,0.0527344
3326,1.48019e-51,0.117073,5000,1.53906,15.6162,0.999023,0.540039,0.0478516,0.0478516
3327,1.48019e-51,0.117054,5000,1.5459,15.7363,1,0.545898,0.0537109,0.0537109
3328,1.4793e-51,0.117074,5000,1.55762,15.7441,0.999023,0.558594,0.0478516,0.0478516
3329,1.47875e-51,0.117108,5000,1.54492,15.8125,0.998047,0.546875,0.0537109,0.0537109
3330,1.48164e-51,0.117039,5000,1.55078,15.8135,1,0.550781,0.0458984,0.0458984
3331,1.48164e-51,0.117039,5000,1.54492,15.7578,1,0.544922,0.0439453,0.0439453
3332,1.48164e-51,0.117039,5000,1.55078,15.7891,1,0.550781,0.0488281,0.0488281
3333,1.48019e-51,0.117073,5000,1.54102,15.7471,0.999023,0.541992,0.0566406,0.0566406
3334,1.48164e-51,0.117039,5000,1.52441,15.5947,1,0.524414,0.0400391,0.0400391
3335,1.48164e-51,0.117039,5000,1.52637,15.5225,1,0.526367,0.0458984,0.0458984
3336,1.47585e-51,0.117119,5000,1.53809,15.5947,1,0.539062,0.0537109,0.0537109
3337,1.48019e-51,0.117054,5000,1.54785,15.6113,1,0.547852,0.0429688,0.0429688
3338,1.48164e-51,0.117039,5000,1.55371,15.5898,1,0.553711,0.0615234,0.0615234
3339,1.48164e-51,0.117039,5000,1.5752,15.7705,1,0.575195,0.0546875,0.0546875
3340,1.48164e-51,0.117039,5000,1.57715,15.7412,1,0.577148,0.0478516,0.0478516
3341,1.48019e-51,0.117054,5000,1.58594,15.6582,1,0.585938,0.0517578,0.0517578
3342,1.48164e-51,0.117039,5000,1.56738,15.5635,1,0.567383,0.0488281,0.0488281
3343,1.48019e-51,0.117054,5000,1.52734,15.5273,1,0.527344,0.0605469,0.0605469
3344,1.48164e-51,0.117039,5000,1.5498,15.5264,1,0.549805,0.0537109,0.0537109
3345,1.48075e-51,0.11704,5000,1.54785,15.54,1,0.547852,0.0439453,0.0439453
3346,1.4793e-51,0.117074,5000,1.58398,15.4961,0.999023,0.584961,0.0439453,0.0439453
3347,1.48164e-51,0.117039,5000,1.58301,15.5303,1,0.583008,0.0488281,0.0488281
3348,1.48019e-51,0.117073,5000,1.5957,15.6406,0.999023,0.59668,0.0478516,0.0478516
3349,1.48019e-51,0.117054,5000,1.60254,15.6602,1,0.602539,0.0576172,0.0576172
3350,1.48019e-51,0.117073,5000,1.58105,15.6602,0.999023,0.582031,0.0556641,0.0556641
3351,1.48164e-51,0.117039,5000,1.57227,15.5547,1,0.572266,0.0439453,0.0439453
3352,1.47875e-51,0.117108,5000,1.56055,15.627,0.998047,0.5625,0.0517578,0.0517578
3353,1.48164e-51,0.117039,5000,1.56152,15.5781,1,0.561523,0.0546875,0.0546875
3354,1.48164e-51,0.117039,5000,1.56348,15.7158,1,0.563477,0.0556641,0.0556641
3355,1.48164e-51,0.117039,5000,1.55664,15.7168,1,0.556641,0.0449219,0.0449219
3356,1.48164e-51,0.117039,5000,1.5332,15.6074,1,0.533203,0.0566406,0.0566406
3357,1.48164e-51,0.117039,5000,1.53809,15.7617,1,0.538086,0.0576172,0.0576172
3358,1.48019e-51,0.117061,5000,1.53027,15.7246,1,0.530273,0.0527344,0.0527344
3359,1.48164e-51,0.117039,5000,1.51562,15.6865,1,0.515625,0.0507812,0.0507812
3360,1.48019e-51,0.117073,5000,1.49512,15.6729,0.999023,0.496094,0.0556641,0.0556641
3361,1.48019e-51,0.117073,5000,1.4707,15.6299,0.999023,0.47168,0.0419922,0.0419922
3362,1.4793e-51,0.117074,5000,1.47559,15.6572,0.999023,0.476562,0.0537109,0.0537109
3363,1.4793e-51,0.117055,5000,1.47363,15.5947,1,0.473633,0.046875,0.046875
3364,1.47785e-51,0.117089,5000,1.48047,15.6016,0.999023,0.481445,0.0458984,0.0458984
3365,1.48164e-51,0.117039,5000,1.4873,15.6299,1,0.487305,0.0458984,0.0458984
3366,1.48019e-51,0.117054,5000,1.49512,15.6162,1,0.495117,0.0595703,0.0595703
3367,1.48019e-51,0.117054,5000,1.48926,15.6055,1,0.489258,0.0400391,0.0400391
3368,1.48019e-51,0.117073,5000,1.49023,15.5566,1,0.491211,0.0527344,0.0527344
3369,1.48164e-51,0.117039,5000,1.51758,15.6191,1,0.517578,0.0517578,0.0517578
3370,1.48019e-51,0.117054,5000,1.53809,15.6982,1,0.538086,0.0576172,0.0576172
3371,1.48164e-51,0.117039,5000,1.5459,15.7705,1,0.545898,0.0605469,0.0605469
3372,1.4793e-51,0.117055,5000,1.54492,15.7959,1,0.544922,0.0605469,0.0605469
3373,1.48019e-51,0.117073,5000,1.53711,15.8047,0.999023,0.538086,0.0380859,0.0380859
3374,1.48164e-51,0.117039,5000,1.53809,15.7656,1,0.538086,0.0429688,0.0429688
3375,1.48019e-51,0.117054,5000,1.54102,15.7451,1,0.541016,0.0498047,0.0498047
3376,1.48019e-51,0.117073,5000,1.54199,15.7832,0.999023,0.542969,0.0546875,0.0546875
3377,1.48164e-51,0.117039,5000,1.55957,15.8213,1,0.55957,0.0478516,0.0478516
3378,1.48164e-51,0.117039,5000,1.55469,15.8389,1,0.554688,0.0527344,0.0527344
3379,1.48164e-51,0.117039,5000,1.56934,15.9287,1,0.569336,0.0498047,0.0498047
3380,1.48019e-51,0.117054,5000,1.58008,15.917,1,0.580078,0.046875,0.046875
3381,1.47875e-51,0.117069,5000,1.59375,15.9277,1,0.59375,0.046875,0.046875
3382,1.48019e-51,0.117054,5000,1.59277,16.0127,1,0.592773,0.0507812,0.0507812
3383,1.48164e-51,0.117039,5000,1.62012,16.1025,1.00098,0.619141,0.0458984,0.0458984
3384,1.48164e-51,0.117039,5000,1.62793,16.0859,1.00098,0.626953,0.0537109,0.0537109
3385,1.48164e-51,0.117039,5000,1.625,16.0439,1,0.625,0.0478516,0.0478516
3386,1.48164e-51,0.117039,5000,1.63086,16.0977,1,0.630859,0.0429688,0.0429688
3387,1.48164e-51,0.117039,5000,1.64844,16.2148,1,0.648438,0.0527344,0.0527344
3388,1.48164e-51,0.117039,5000,1.64746,16.1318,1,0.647461,0.0478516,0.0478516
3389,1.48164e-51,0.117039,5000,1.62793,16.0879,1,0.62793,0.0478516,0.0478516
3390,1.48019e-51,0.117073,5000,1.64062,16.1699,0.999023,0.641602,0.0449219,0.0449219
3391,1.48164e-51,0.117039,5000,1.6416,16.085,1,0.641602,0.0566406,0.0566406
3392,1.47785e-51,0.117089,5000,1.62695,16.1084,0.999023,0.62793,0.0507812,0.0507812
3393,1.48164e-51,0.117039,5000,1.6416,16.0615,1.00098,0.640625,0.0458984,0.0458984
3394,1.48019e-51,0.117054,5000,1.63184,15.9307,1.00098,0.630859,0.0546875,0.0546875
3395,1.4793e-51,0.117074,5000,1.6416,15.9326,1,0.641602,0.0380859,0.0380859
3396,1.48164e-51,0.117039,5000,1.62695,15.8965,1.00098,0.625977,0.0498047,0.0498047
3397,1.47875e-51,0.117102,5000,1.64941,15.9883,1.00195,0.648438,0.046875,0.046875
3398,1.4793e-51,0.117055,5000,1.62988,15.9502,1.00293,0.626953,0.0478516,0.0478516
3399,1.48019e-51,0.117073,5000,1.62305,15.9199,1.00195,0.621094,0.046875,0.046875
3400,1.48019e-51,0.117081,5000,1.62891,15.9033,1.00195,0.626953,0.0429688,0.0429688
3401,1.48019e-51,0.117073,5000,1.61328,15.917,1,0.613281,0.046875,0.046875
3402,1.48164e-51,0.117039,5000,1.625,15.9043,1.00195,0.623047,0.0410156,0.0410156
3403,1.48164e-51,0.117039,5000,1.63086,15.8867,1.00098,0.629883,0.0449219,0.0449219
3404,1.48019e-51,0.117054,5000,1.63086,15.8262,1,0.630859,0.0527344,0.0527344
3405,1.48164e-51,0.117039,5000,1.63281,15.7773,1,0.632812,0.0488281,0.0488281
3406,1.48164e-51,0.117039,5000,1.62012,15.6768,1,0.620117,0.0478516,0.0478516
3407,1.48019e-51,0.117054,5000,1.61426,15.6045,1,0.614258,0.0537109,0.0537109
3408,1.48164e-51,0.117039,5000,1.61621,15.498,1.00098,0.615234,0.0576172,0.0576172
3409,1.48019e-51,0.117073,5000,1.61621,15.4795,0.999023,0.617188,0.0351562,0.0351562
3410,1.48019e-51,0.117073,5000,1.62012,15.4404,0.999023,0.621094,0.0449219,0.0449219
3411,1.48019e-51,0.117054,5000,1.62109,15.3916,1.00098,0.620117,0.0605469,0.0605469
3412,1.48164e-51,0.117039,5000,1.59668,15.293,1.00098,0.595703,0.0605469,0.0605469
3413,1.48164e-51,0.117039,5000,1.58008,15.3164,1.00195,0.578125,0.0527344,0.0527344
3414,1.48164e-51,0.117039,5000,1.56836,15.2432,1.00098,0.567383,0.0605469,0.0605469
3415,1.48019e-51,0.117073,5000,1.58008,15.2773,1.00195,0.578125,0.0625,0.0625
3416,1.4793e-51,0.117055,5000,1.5918,15.3672,1.00293,0.588867,0.0361328,0.0361328
3417,1.48019e-51,0.117054,5000,1.61426,15.459,1.00195,0.612305,0.0556641,0.0556641
3418,1.48164e-51,0.117039,5000,1.60645,15.4238,1.00195,0.604492,0.0439453,0.0439453
3419,1.48019e-51,0.117068,5000,1.59668,15.4141,1.00195,0.594727,0.0410156,0.0410156
3420,1.48019e-51,0.117061,5000,1.5957,15.4053,1.00586,0.589844,0.0537109,0.0537109
3421,1.47875e-51,0.117095,5000,1.625,15.4502,1.00879,0.617188,0.0517578,0.0517578
3422,1.48164e-51,0.117039,5000,1.6123,15.4131,1.00488,0.607422,0.0439453,0.0439453
3423,1.48164e-51,0.117039,5000,1.63184,15.4707,1.00684,0.625,0.0488281,0.0488281
3424,1.4773e-51,0.117137,5000,1.6416,15.498,1.00293,0.638672,0.0439453,0.0439453
3425,1.48019e-51,0.117073,5000,1.63086,15.5234,1.00586,0.625,0.0507812,0.0507812
3426,1.48164e-51,0.117039,5000,1.64551,15.6289,1.00488,0.640625,0.0566406,0.0566406
3427,1.48164e-51,0.117039,5000,1.64062,15.5879,1.00488,0.635742,0.0576172,0.0576172
3428,1.48019e-51,0.117073,5000,1.64648,15.5693,1.00391,0.642578,0.046875,0.046875
3429,1.48164e-51,0.117039,5000,1.64062,15.5332,1.00488,0.635742,0.0390625,0.0390625
3430,1.48164e-51,0.117039,5000,1.62988,15.5283,1.00684,0.623047,0.0517578,0.0517578
3431,1.48019e-51,0.117073,5000,1.63086,15.4971,1.00586,0.625,0.0673828,0.0673828
3432,1.48019e-51,0.117054,5000,1.62109,15.6143,1.01074,0.610352,0.0507812,0.0507812
3433,1.48164e-51,0.117039,5000,1.62695,15.5996,1.00879,0.618164,0.0546875,0.0546875
3434,1.48019e-51,0.117054,5000,1.62695,15.543,1.01367,0.613281,0.0605469,0.0605469
3435,1.48019e-51,0.117054,5000,1.63281,15.5801,1.01855,0.614258,0.0546875,0.0546875
3436,1.48164e-51,0.117039,5000,1.64648,15.6562,1.01855,0.62793,0.0595703,0.0595703
3437,1.48164e-51,0.117039,5000,1.64746,15.5879,1.01465,0.632812,0.0488281,0.0488281
3438,1.48164e-51,0.117039,5000,1.6416,15.5537,1.01074,0.630859,0.0576172,0.0576172
3439,1.48019e-51,0.117054,5000,1.66113,15.5977,1.00781,0.65332,0.0244141,0.0244141
3440,1.48019e-51,0.117054,5000,1.67188,15.626,1.00586,0.666016,0.0439453,0.0439453
3441,1.48164e-51,0.117039,5000,1.67676,15.6885,1.00391,0.672852,0.0576172,0.0576172
3442,1.48164e-51,0.117039,5000,1.7002,15.751,1.00586,0.694336,0.0439453,0.0439453
3443,1.48019e-51,0.117054,5000,1.70996,15.8135,1.00781,0.702148,0.0380859,0.0380859
3444,1.48019e-51,0.117073,5000,1.71973,15.8877,1.00879,0.710938,0.0527344,0.0527344
3445,1.47875e-51,0.117069,5000,1.72461,15.8926,1.00977,0.714844,0.0458984,0.0458984
3446,1.48019e-51,0.117073,5000,1.72559,15.9824,1.00977,0.71582,0.0507812,0.0507812
3447,1.48019e-51,0.117067,5000,1.73438,15.9678,1.00879,0.725586,0.0498047,0.0498047
3448,1.48164e-51,0.117039,5000,1.71289,15.8887,1.00684,0.706055,0.0410156,0.0410156
3449,1.48164e-51,0.117039,5000,1.71973,15.8926,1.00488,0.714844,0.0605469,0.0605469
3450,1.48164e-51,0.117039,5000,1.7334,15.9219,1.00488,0.728516,0.0449219,0.0449219
3451,1.48164e-51,0.117039,5000,1.73633,15.9355,1.00586,0.730469,0.0517578,0.0517578
3452,1.48164e-51,0.117039,5000,1.73926,15.9805,1.00586,0.733398,0.0605469,0.0605469
3453,1.48019e-51,0.117054,5000,1.74121,16.0518,1.00781,0.733398,0.0400391,0.0400391
3454,1.48019e-51,0.117073,5000,1.73926,16.0166,1.00781,0.731445,0.0566406,0.0566406
3455,1.48164e-51,0.117039,5000,1.73047,15.9434,1.0127,0.717773,0.0644531,0.0644531
3456,1.48019e-51,0.117054,5000,1.73828,15.9844,1.01172,0.726562,0.0498047,0.0498047
3457,1.48019e-51,0.117054,5000,1.74121,16.0381,1.0166,0.724609,0.0546875,0.0546875
3458,1.48019e-51,0.117073,5000,1.75098,15.915,1.01855,0.732422,0.0683594,0.0683594
3459,1.4793e-51,0.117055,5000,1.76367,16.0059,1.0166,0.74707,0.0673828,0.0673828
3460,1.47985e-51,0.117041,5000,1.77344,16.0059,1.02051,0.75293,0.0546875,0.0546875
3461,1.47985e-51,0.117041,5000,1.77246,16.0703,1.01758,0.754883,0.0615234,0.0615234
3462,1.48075e-51,0.11704,5000,1.78223,16.123,1.01953,0.762695,0.0507812,0.0507812
3463,1.48164e-51,0.117039,5000,1.77539,16.1182,1.01855,0.756836,0.0478516,0.0478516
3464,1.48164e-51,0.117039,5000,1.77637,16.1299,1.02148,0.754883,0.0498047,0.0498047
3465,1.48164e-51,0.117039,5000,1.76758,16.1533,1.01855,0.749023,0.0371094,0.0371094
3466,1.48164e-51,0.117039,5000,1.78027,16.2178,1.01172,0.768555,0.046875,0.046875
3467,1.48164e-51,0.117039,5000,1.77344,16.2266,1.01465,0.758789,0.0439453,0.0439453
3468,1.48164e-51,0.117039,5000,1.76953,16.2637,1.0166,0.75293,0.0478516,0.0478516
3469,1.48019e-51,0.117068,5000,1.75977,16.2793,1.01758,0.742188,0.0566406,0.0566406
3470,1.48164e-51,0.117039,5000,1.75684,16.3369,1.01953,0.737305,0.0361328,0.0361328
3471,1.48019e-51,0.117054,5000,1.74512,16.3496,1.02148,0.723633,0.0556641,0.0556641
3472,1.47875e-51,0.117088,5000,1.75098,16.4307,1.02246,0.728516,0.0546875,0.0546875
3473,1.48019e-51,0.117073,5000,1.75391,16.4355,1.02734,0.726562,0.0449219,0.0449219
3474,1.48164e-51,0.117039,5000,1.74414,16.3896,1.0332,0.710938,0.0537109,0.0537109
3475,1.48019e-51,0.117054,5000,1.74121,16.4375,1.03223,0.708984,0.0488281,0.0488281
3476,1.47875e-51,0.117088,5000,1.75293,16.5117,1.03027,0.722656,0.0605469,0.0605469
3477,1.48164e-51,0.117039,5000,1.74316,16.499,1.03223,0.710938,0.0488281,0.0488281
3478,1.48164e-51,0.117039,5000,1.7373,16.5576,1.0332,0.704102,0.0458984,0.0458984
3479,1.47875e-51,0.117095,5000,1.71973,16.5791,1.0293,0.69043,0.0556641,0.0556641
3480,1.48164e-51,0.117039,5000,1.72461,16.5527,1.02441,0.700195,0.0556641,0.0556641
3481,1.48164e-51,0.117039,5000,1.69824,16.499,1.02734,0.670898,0.0458984,0.0458984
3482,1.48019e-51,0.117054,5000,1.71387,16.4609,1.02832,0.685547,0.0458984,0.0458984
3483,1.48164e-51,0.117039,5000,1.71484,16.5586,1.03125,0.683594,0.0498047,0.0498047
3484,1.48019e-51,0.117054,5000,1.71094,16.5439,1.0332,0.677734,0.0576172,0.0576172
3485,1.48164e-51,0.117039,5000,1.72656,16.5967,1.03906,0.6875,0.0390625,0.0390625
3486,1.48164e-51,0.117039,5000,1.70801,16.5098,1.03516,0.672852,0.0390625,0.0390625
3487,1.48164e-51,0.117039,5000,1.68945,16.457,1.0293,0.660156,0.0507812,0.0507812
3488,1.47875e-51,0.117069,5000,1.67383,16.4209,1.03027,0.643555,0.0644531,0.0644531
3489,1.48019e-51,0.117073,5000,1.67188,16.4033,1.03223,0.639648,0.0576172,0.0576172
3490,1.48019e-51,0.117073,5000,1.6709,16.4209,1.0293,0.641602,0.0371094,0.0371094
3491,1.48164e-51,0.117039,5000,1.6416,16.375,1.0332,0.608398,0.0546875,0.0546875
3492,1.48164e-51,0.117039,5000,1.62402,16.3516,1.03613,0.587891,0.0615234,0.0615234
3493,1.48164e-51,0.117039,5000,1.60742,16.3125,1.03223,0.575195,0.0419922,0.0419922
3494,1.48019e-51,0.117054,5000,1.59473,16.2256,1.0293,0.56543,0.0449219,0.0449219
3495,1.48075e-51,0.11704,5000,1.62695,16.3457,1.03125,0.595703,0.0556641,0.0556641
3496,1.4784e-51,0.117075,5000,1.61328,16.3574,1.02832,0.584961,0.0361328,0.0361328
3497,1.48075e-51,0.11704,5000,1.60156,16.2871,1.0332,0.568359,0.0390625,0.0390625
3498,1.48164e-51,0.117039,5000,1.61621,16.3115,1.0332,0.583008,0.0537109,0.0537109
3499,1.48019e-51,0.117054,5000,1.59863,16.1973,1.04004,0.558594,0.0478516,0.0478516
3500,1.48164e-51,0.117039,5000,1.63867,16.3535,1.04004,0.598633,0.0429688,0.0429688
3501,1.48164e-51,0.117039,5000,1.67383,16.4766,1.0498,0.624023,0.0478516,0.0478516
3502,1.48164e-51,0.117039,5000,1.6748,16.4238,1.0498,0.625,0.0458984,0.0458984
3503,1.48164e-51,0.117039,5000,1.69336,16.4844,1.05859,0.634766,0.0517578,0.0517578
3504,1.48164e-51,0.117039,5000,1.69043,16.459,1.05957,0.630859,0.0429688,0.0429688
3505,1.48019e-51,0.117054,5000,1.68555,16.4121,1.06055,0.625,0.0644531,0.0644531
3506,1.48019e-51,0.117054,5000,1.68457,16.4023,1.06445,0.620117,0.0576172,0.0576172
3507,1.48164e-51,0.117039,5000,1.68457,16.2852,1.07324,0.611328,0.0458984,0.0458984
3508,1.48164e-51,0.117039,5000,1.67383,16.2188,1.06738,0.606445,0.0576172,0.0576172
3509,1.47875e-51,0.117088,5000,1.67188,16.2471,1.05957,0.612305,0.0488281,0.0488281
3510,1.48164e-51,0.117039,5000,1.6748,16.3115,1.05566,0.619141,0.0556641,0.0556641
3511,1.48019e-51,0.117073,5000,1.67676,16.249,1.05469,0.62207,0.046875,0.046875
3512,1.48019e-51,0.117054,5000,1.66309,16.2305,1.06055,0.602539,0.0634766,0.0634766
3513,1.48164e-51,0.117039,5000,1.66504,16.2627,1.06543,0.599609,0.0517578,0.0517578
3514,1.48164e-51,0.117039,5000,1.67578,16.3018,1.0752,0.600586,0.0498047,0.0498047
3515,1.48019e-51,0.117073,5000,1.67285,16.1924,1.07617,0.59668,0.0527344,0.0527344
3516,1.48019e-51,0.117073,5000,1.66406,16.1543,1.07227,0.591797,0.0458984,0.0458984
3517,1.48164e-51,0.117039,5000,1.6416,16.1152,1.06836,0.573242,0.0507812,0.0507812
3518,1.48019e-51,0.117054,5000,1.64062,16.207,1.06445,0.576172,0.0449219,0.0449219
3519,1.48164e-51,0.117039,5000,1.66406,16.1484,1.06934,0.594727,0.0400391,0.0400391
3520,1.48019e-51,0.117073,5000,1.65723,15.9697,1.05566,0.601562,0.0478516,0.0478516
3521,1.47875e-51,0.117088,5000,1.6543,16.0088,1.05469,0.599609,0.0498047,0.0498047
3522,1.48019e-51,0.117054,5000,1.6709,16.0312,1.06934,0.601562,0.0458984,0.0458984
3523,1.48164e-51,0.117039,5000,1.67871,15.9648,1.07129,0.607422,0.0449219,0.0449219
3524,1.48164e-51,0.117039,5000,1.6709,15.9824,1.05762,0.613281,0.0634766,0.0634766
3525,1.48164e-51,0.117039,5000,1.65918,15.9561,1.06055,0.598633,0.0488281,0.0488281
3526,1.48164e-51,0.117039,5000,1.6709,16,1.05957,0.611328,0.0693359,0.0693359
3527,1.48019e-51,0.117073,5000,1.64355,15.9189,1.05664,0.586914,0.0527344,0.0527344
3528,1.47875e-51,0.117088,5000,1.66113,15.9326,1.06445,0.59668,0.0673828,0.0673828
3529,1.48164e-51,0.117039,5000,1.6875,15.9277,1.07324,0.614258,0.0400391,0.0400391
3530,1.48019e-51,0.117073,5000,1.68164,15.9004,1.08008,0.602539,0.0488281,0.0488281
3531,1.4793e-51,0.117074,5000,1.64941,15.7881,1.07324,0.576172,0.0537109,0.0537109
3532,1.48019e-51,0.117073,5000,1.63867,15.749,1.06641,0.572266,0.0644531,0.0644531
3533,1.48019e-51,0.117054,5000,1.64062,15.7969,1.06934,0.571289,0.0488281,0.0488281
3534,1.48164e-51,0.117039,5000,1.64648,15.7305,1.08301,0.563477,0.0517578,0.0517578
3535,1.48164e-51,0.117039,5000,1.63086,15.7139,1.07715,0.553711,0.0390625,0.0390625
3536,1.48019e-51,0.117073,5000,1.62793,15.7471,1.06934,0.558594,0.0322266,0.0322266
3537,1.48019e-51,0.117054,5000,1.61523,15.6973,1.06641,0.548828,0.0449219,0.0449219
3538,1.48164e-51,0.117039,5000,1.63379,15.7246,1.07422,0.55957,0.0488281,0.0488281
3539,1.48164e-51,0.117039,5000,1.6416,15.8047,1.07031,0.571289,0.0517578,0.0517578
3540,1.48164e-51,0.117039,5000,1.6416,15.9043,1.07617,0.56543,0.0566406,0.0566406
3541,1.48164e-51,0.117039,5000,1.65234,15.8994,1.08789,0.564453,0.0498047,0.0498047
3542,1.47875e-51,0.117088,5000,1.6709,15.9785,1.09863,0.572266,0.0478516,0.0478516
3543,1.48164e-51,0.117039,5000,1.66992,15.915,1.10352,0.566406,0.0488281,0.0488281
3544,1.48019e-51,0.117073,5000,1.69434,15.9961,1.10059,0.59375,0.0351562,0.0351562
3545,1.48019e-51,0.117073,5000,1.69141,15.9814,1.10352,0.587891,0.0488281,0.0488281
3546,1.48019e-51,0.117054,5000,1.69336,15.9092,1.11133,0.582031,0.0410156,0.0410156
3547,1.48019e-51,0.117073,5000,1.70801,15.9932,1.10938,0.598633,0.0517578,0.0517578
3548,1.48164e-51,0.117039,5000,1.71973,16.0938,1.10352,0.616211,0.046875,0.046875
3549,1.48164e-51,0.117039,5000,1.74414,16.1885,1.11523,0.628906,0.0615234,0.0615234
3550,1.48164e-51,0.117039,5000,1.78125,16.4004,1.11719,0.664062,0.0478516,0.0478516
3551,1.48164e-51,0.117039,5000,1.78223,16.3574,1.11621,0.666016,0.0537109,0.0537109
3552,1.48164e-51,0.117039,5000,1.77734,16.3164,1.11523,0.662109,0.0517578,0.0517578
3553,1.47875e-51,0.117088,5000,1.74902,16.207,1.10938,0.639648,0.0537109,0.0537109
3554,1.48164e-51,0.117039,5000,1.76074,16.248,1.11621,0.644531,0.0488281,0.0488281
3555,1.48164e-51,0.117039,5000,1.75977,16.2139,1.12402,0.635742,0.0341797,0.0341797
3556,1.48019e-51,0.117054,5000,1.76367,16.0996,1.13086,0.632812,0.0419922,0.0419922
3557,1.48019e-51,0.117073,5000,1.75391,16.0479,1.12988,0.624023,0.0673828,0.0673828
3558,1.47875e-51,0.117088,5000,1.75293,16.1523,1.12109,0.631836,0.0615234,0.0615234
3559,1.48164e-51,0.117039,5000,1.73926,16.0498,1.11914,0.620117,0.0546875,0.0546875
3560,1.48164e-51,0.117039,5000,1.73926,16.1123,1.12598,0.613281,0.0556641,0.0556641
3561,1.48019e-51,0.117054,5000,1.75098,16.1943,1.12207,0.628906,0.0556641,0.0556641
3562,1.48164e-51,0.117039,5000,1.73926,16.1973,1.1084,0.630859,0.0537109,0.0537109
3563,1.47875e-51,0.11709,5000,1.73145,16.1445,1.10352,0.62793,0.0439453,0.0439453
3564,1.48164e-51,0.117039,5000,1.72754,16.1436,1.1084,0.619141,0.0488281,0.0488281
3565,1.48164e-51,0.117039,5000,1.71875,16.1289,1.10742,0.611328,0.0498047,0.0498047
3566,1.47875e-51,0.117088,5000,1.7207,16.1406,1.10254,0.618164,0.0595703,0.0595703
3567,1.48019e-51,0.117073,5000,1.75098,16.127,1.11914,0.631836,0.0576172,0.0576172
